"forecast_id","analysis_date","item_cd","market_group","horizon","forecast_mean","forecast_median","forecast_std","ci_lower","ci_upper","pi_lower","pi_upper","model_type","n_observations","pooling_level","created_at"
423,20260129,242,"22",3,869608.2830026615,17677.428696241877,15533141.940751174,96.39127251520156,2747406.86384826,96.39127251520156,2747406.86384826,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
424,20260129,242,"22",7,2397273.85081377,19088.026636274248,73474431.23078705,78.60888554017242,3320000.1535808807,78.60888554017242,3320000.1535808807,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
425,20260129,242,"24",1,1222375.2539870518,17011.65903389393,17162965.986116454,115.11015879991649,3235710.399142009,115.11015879991649,3235710.399142009,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
426,20260129,242,"24",3,1584656.0833489834,16124.152638133233,56288566.76810509,71.92022625418751,3258046.0029423893,71.92022625418751,3258046.0029423893,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
427,20260129,242,"24",7,2350806.2140129865,16294.668184850536,72817009.32344832,75.0235637942899,2423346.7829816802,75.0235637942899,2423346.7829816802,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
428,20260129,242,"25",1,1047886.7689863617,16982.502669104208,14294173.79750859,108.59877943865445,3197103.2607912663,108.59877943865445,3197103.2607912663,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
429,20260129,242,"25",3,532288.5075371662,15556.646009264887,7197118.223568513,129.38043285595307,2412805.4041906116,129.38043285595307,2412805.4041906116,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
430,20260129,242,"25",7,1493991.1263569887,15516.792203997877,46450370.85731874,88.0255868104458,2779071.658805713,88.0255868104458,2779071.658805713,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
431,20260129,242,"31",1,46024.03681228936,5016.547764180668,177289.89095161515,96.70153643015828,340178.38187251776,96.70153643015828,340178.38187251776,empirical_bayes,6,partial,"2026-01-29 10:22:39"
432,20260129,242,"31",3,38163.96722558899,5481.339539161421,125197.77594270492,121.6639874929509,288989.95737863926,121.6639874929509,288989.95737863926,empirical_bayes,6,partial,"2026-01-29 10:22:39"
433,20260129,242,"37",1,53595.64330402907,6109.248477531105,439203.67797772674,137.98663052891422,241821.61760982245,137.98663052891422,241821.61760982245,empirical_bayes,3,partial,"2026-01-29 10:22:39"
434,20260129,242,"37",3,50790.66000732383,5788.859827320977,372167.4659202327,137.00100095307516,280584.4107148717,137.00100095307516,280584.4107148717,empirical_bayes,3,partial,"2026-01-29 10:22:39"
435,20260129,242,"38",1,40938.642446505924,6160.851456762619,145143.14689285075,102.11509451438248,344540.8065438023,102.11509451438248,344540.8065438023,empirical_bayes,3,partial,"2026-01-29 10:22:39"
436,20260129,242,"38",3,48325.45652066235,6289.536736160716,231849.73329873598,110.41263165375264,353932.556023576,110.41263165375264,353932.556023576,empirical_bayes,3,partial,"2026-01-29 10:22:39"
437,20260129,243,"11",1,171816.54096559365,8729.00641719507,1152068.6021346287,68.37023073102488,1080704.3987060706,68.37023073102488,1080704.3987060706,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
438,20260129,243,"11",3,211591.99732011897,7849.672976842054,2586296.477642064,67.45230296248883,962534.5897527683,67.45230296248883,962534.5897527683,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
439,20260129,243,"11",7,196667.60010216982,9152.958368429645,1500700.1762060223,69.4421410659531,1222662.2676452016,69.4421410659531,1222662.2676452016,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
440,20260129,243,"11",14,155729.27962951077,8242.985947357822,1191253.684833135,65.68024491511483,1092030.889289748,65.68024491511483,1092030.889289748,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
441,20260129,243,"21",1,260946.99134161707,15585.032276128488,1922943.4949072737,152.70493945429723,1694377.045949102,152.70493945429723,1694377.045949102,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
442,20260129,243,"21",3,1187707.8263718898,14317.37648248515,40886765.856354415,116.62173963027168,1739421.5958981023,116.62173963027168,1739421.5958981023,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
443,20260129,243,"21",7,1285944.0129794532,14910.995777781467,54922734.56056028,103.88595813120018,1601198.5397008688,103.88595813120018,1601198.5397008688,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
444,20260129,243,"22",1,120876.903259203,8821.543125317325,547682.7177380363,103.07791462151273,953946.018715209,103.07791462151273,953946.018715209,empirical_bayes,9,partial,"2026-01-29 10:22:39"
445,20260129,243,"22",3,243164.40812213926,9188.972693797863,2048072.9739841437,69.83000718272316,1476984.751237321,69.83000718272316,1476984.751237321,empirical_bayes,9,partial,"2026-01-29 10:22:39"
446,20260129,243,"22",7,210756.10228565722,10234.067236781262,2435605.9932106184,85.15571935322066,1069039.4027605832,85.15571935322066,1069039.4027605832,empirical_bayes,9,partial,"2026-01-29 10:22:39"
447,20260129,243,"24",1,1458213.615018165,19010.90210559112,46177809.23389926,220.9394696605779,2549989.8553168336,220.9394696605779,2549989.8553168336,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
448,20260129,243,"24",3,774273.050754802,19648.898978913763,17383217.045349248,172.50820497985538,2273841.7329105157,172.50820497985538,2273841.7329105157,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
449,20260129,243,"24",7,1168071.2180258187,21307.174578603997,35223614.18157699,189.5856249105447,1972265.8582259694,189.5856249105447,1972265.8582259694,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
450,20260129,243,"25",1,94161.25478656388,7890.1609558674945,986476.0599983187,118.55376574851537,495615.24933429796,118.55376574851537,495615.24933429796,empirical_bayes,9,partial,"2026-01-29 10:22:39"
451,20260129,243,"25",3,75363.87511608996,8621.791781504382,277446.7187904474,99.45389974491471,659600.4005128263,99.45389974491471,659600.4005128263,empirical_bayes,9,partial,"2026-01-29 10:22:39"
452,20260129,243,"25",7,124673.61500297888,9336.121177796007,1032685.787599606,102.49765092546457,820579.817994647,102.49765092546457,820579.817994647,empirical_bayes,9,partial,"2026-01-29 10:22:39"
453,20260129,243,"31",1,44672.38661165793,7398.528671721917,182530.14462510048,246.3175811148876,301285.3087946614,246.3175811148876,301285.3087946614,empirical_bayes,5,partial,"2026-01-29 10:22:39"
454,20260129,243,"31",3,41751.8449394591,8272.778984959215,186722.9147742822,230.54764688578126,266542.3457198464,230.54764688578126,266542.3457198464,empirical_bayes,5,partial,"2026-01-29 10:22:39"
455,20260129,243,"37",1,41017.02297883679,7538.97439199532,186407.73267567475,257.6484108142928,273724.86176980776,257.6484108142928,273724.86176980776,empirical_bayes,3,partial,"2026-01-29 10:22:39"
456,20260129,243,"37",3,42675.326540731454,7979.610664711625,151721.50579306742,186.918485170904,299208.387929635,186.918485170904,299208.387929635,empirical_bayes,3,partial,"2026-01-29 10:22:39"
457,20260129,243,"38",1,40186.13571464974,8204.33902382855,121081.3998781014,248.30862781080407,306827.67056359537,248.30862781080407,306827.67056359537,empirical_bayes,3,partial,"2026-01-29 10:22:39"
458,20260129,243,"38",3,39009.4715583052,7475.928099711269,128265.09528720065,175.7957784690997,303756.4687060631,175.7957784690997,303756.4687060631,empirical_bayes,3,partial,"2026-01-29 10:22:39"
459,20260129,244,"11",1,41200.328827733305,40914.50913069428,5122.073849020569,32250.38323005868,52700.630522021645,32250.38323005868,52700.630522021645,empirical_bayes,7,partial,"2026-01-29 10:22:39"
460,20260129,244,"11",3,41032.64559287724,40519.63101530885,5312.324223730824,31721.423490302186,52252.9134262882,31721.423490302186,52252.9134262882,empirical_bayes,7,partial,"2026-01-29 10:22:39"
461,20260129,244,"11",7,41226.255544311374,40919.456138100184,5398.244363646318,31498.971145320764,52605.382427393066,31498.971145320764,52605.382427393066,empirical_bayes,7,partial,"2026-01-29 10:22:39"
462,20260129,244,"21",1,40888.320277031526,40390.45724340029,5065.562881932222,32081.35911300727,52303.04350676821,32081.35911300727,52303.04350676821,empirical_bayes,7,partial,"2026-01-29 10:22:39"
463,20260129,244,"21",3,41068.61378711061,40828.8366867699,5239.558098440443,32161.064137762947,52664.81393708288,32161.064137762947,52664.81393708288,empirical_bayes,7,partial,"2026-01-29 10:22:39"
464,20260129,244,"21",7,41124.56763846901,40948.3395067752,5352.744448827206,31655.577970646107,53109.45943465699,31655.577970646107,53109.45943465699,empirical_bayes,7,partial,"2026-01-29 10:22:39"
465,20260129,244,"22",1,40878.233023127206,40474.67419942701,5221.276167526133,31810.0629985651,52476.094303532045,31810.0629985651,52476.094303532045,empirical_bayes,7,partial,"2026-01-29 10:22:39"
466,20260129,244,"22",3,41063.79955738215,40523.65618496069,5555.83291509459,31580.34638804362,52389.064716428766,31580.34638804362,52389.064716428766,empirical_bayes,7,partial,"2026-01-29 10:22:39"
467,20260129,244,"22",7,41105.515191301885,40760.47391898144,5274.903003038517,31643.628473955163,52481.266557149655,31643.628473955163,52481.266557149655,empirical_bayes,7,partial,"2026-01-29 10:22:39"
468,20260129,244,"24",1,40966.86892315632,40781.78404045464,5014.357892035218,31818.70227401525,51930.091241093556,31818.70227401525,51930.091241093556,empirical_bayes,7,partial,"2026-01-29 10:22:39"
469,20260129,244,"24",3,41063.32907159042,40696.44934900601,5247.745894077286,32081.51287779069,52242.11639723036,32081.51287779069,52242.11639723036,empirical_bayes,7,partial,"2026-01-29 10:22:39"
470,20260129,244,"24",7,40881.54329773167,40661.44806832484,5140.609148844308,31638.375674762767,51623.89507253857,31638.375674762767,51623.89507253857,empirical_bayes,7,partial,"2026-01-29 10:22:39"
471,20260129,244,"25",1,41032.36786185673,40706.156139094935,5268.546331277803,32020.733364347514,52111.80212087656,32020.733364347514,52111.80212087656,empirical_bayes,7,partial,"2026-01-29 10:22:39"
472,20260129,244,"25",3,40969.44107747465,40764.238383478485,5102.212224078037,31832.898898959993,51606.71363832057,31832.898898959993,51606.71363832057,empirical_bayes,7,partial,"2026-01-29 10:22:39"
473,20260129,244,"25",7,41013.971764750655,40671.748015412566,5243.383734823693,31544.616170210054,52338.84874061171,31544.616170210054,52338.84874061171,empirical_bayes,7,partial,"2026-01-29 10:22:39"
474,20260129,245,"11",1,23218.381643942514,5900.053472620255,82023.76711003545,251.93959810931162,157803.1143878405,251.93959810931162,157803.1143878405,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
475,20260129,245,"11",3,21175.704504816975,5521.0280038574065,86533.76919588854,235.74779539918472,121089.45158595424,235.74779539918472,121089.45158595424,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
476,20260129,245,"11",7,19471.620561312287,5629.169241877456,51866.056375140586,274.98036391339383,127157.84994685248,274.98036391339383,127157.84994685248,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
477,20260129,245,"11",14,25813.112261579812,5862.549801187208,195001.62772267684,256.9409319196639,141630.7856175307,256.9409319196639,141630.7856175307,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
478,20260129,245,"21",1,23049.581556637517,7591.275070563507,82283.38534630269,476.17947631389427,123361.07404227169,476.17947631389427,123361.07404227169,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
479,20260129,245,"21",3,21796.784551482102,7840.0162758344195,51204.24196033898,424.23134394498874,131583.04607512552,424.23134394498874,131583.04607512552,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
480,20260129,245,"21",7,38187.547480236586,7492.709729953109,763601.4963232875,406.64883563971125,143380.1376227956,406.64883563971125,143380.1376227956,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
481,20260129,245,"22",1,29314.100876847704,9004.836901567292,122281.77779223029,580.6638545790595,160744.16120700864,580.6638545790595,160744.16120700864,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
482,20260129,245,"22",3,29189.555307091858,9385.242222699666,125307.3379761012,535.6572635472504,147410.11757424797,535.6572635472504,147410.11757424797,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
483,20260129,245,"22",7,31531.125815128198,9693.211322396786,259544.41757323328,563.5008267367953,146370.58391660685,563.5008267367953,146370.58391660685,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
484,20260129,245,"24",1,28006.25432799235,9053.547751266,85925.75132570545,633.3044196536899,171524.93256407007,633.3044196536899,171524.93256407007,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
485,20260129,245,"24",3,28463.1109599399,9306.615293002487,97771.36163541712,482.4102695644339,166094.81939117305,482.4102695644339,166094.81939117305,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
486,20260129,245,"24",7,28022.349374695645,9853.038969650504,104965.61076343714,656.4023477160779,152658.97694708218,656.4023477160779,152658.97694708218,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
487,20260129,245,"25",1,32747.42797078823,9586.483052626558,161550.42003268172,467.24389884312706,177449.66968479208,467.24389884312706,177449.66968479208,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
488,20260129,245,"25",3,31933.579606754418,9563.02319543111,179737.02644262835,434.20457223215,155786.86260699574,434.20457223215,155786.86260699574,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
489,20260129,245,"25",7,26491.844217509737,9680.645765977053,82791.71914657606,535.4932866837675,143025.69525941552,535.4932866837675,143025.69525941552,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
490,20260129,245,"31",1,9362.359802542805,5168.170667633636,14773.891597252838,653.9894344517692,42800.681888709754,653.9894344517692,42800.681888709754,empirical_bayes,6,partial,"2026-01-29 10:22:39"
491,20260129,245,"31",3,9027.306852922782,4905.131664908473,12959.304769746452,661.2374309980441,41243.482363983305,661.2374309980441,41243.482363983305,empirical_bayes,6,partial,"2026-01-29 10:22:39"
492,20260129,245,"37",1,8919.382097720676,4874.736191275744,15752.17053433758,711.8480149456092,38910.981931569346,711.8480149456092,38910.981931569346,empirical_bayes,3,partial,"2026-01-29 10:22:39"
493,20260129,245,"37",3,9300.092785141527,5314.5304729964955,13408.688356422954,686.7583601405237,36847.56064742846,686.7583601405237,36847.56064742846,empirical_bayes,3,partial,"2026-01-29 10:22:39"
494,20260129,245,"38",1,9262.882774696129,5569.275422595662,12611.243709953107,674.9601702722834,35163.30303547205,674.9601702722834,35163.30303547205,empirical_bayes,3,partial,"2026-01-29 10:22:39"
495,20260129,245,"38",3,9577.881253020809,5650.939923926354,14330.923549059358,734.7970554145277,40455.96146722989,734.7970554145277,40455.96146722989,empirical_bayes,3,partial,"2026-01-29 10:22:39"
496,20260129,246,"11",1,11351.140298520842,8847.579541710122,9604.190731750108,2216.1735804286163,35090.40394412192,2216.1735804286163,35090.40394412192,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
497,20260129,246,"11",3,11348.365880446005,8996.721305772611,9330.787762488115,2195.6842093815585,34888.22691266513,2195.6842093815585,34888.22691266513,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
498,20260129,246,"11",7,11648.942630978823,8922.091538602726,10310.909620781025,2331.1128326974913,37083.20983834851,2331.1128326974913,37083.20983834851,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
499,20260129,246,"11",14,11412.249941240216,9042.238082599777,9018.762264684881,2096.789123110327,36647.66186189164,2096.789123110327,36647.66186189164,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
500,20260129,246,"21",1,9920.760523128369,7886.678617860217,7719.054562312754,1925.2519370738935,30219.57354120134,1925.2519370738935,30219.57354120134,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
501,20260129,246,"21",3,10156.139407330316,7852.0924600553735,9482.829420472202,1835.246822173025,30454.198602974455,1835.246822173025,30454.198602974455,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
502,20260129,246,"21",7,9964.137564665325,7749.138153823555,8411.77479663998,1905.4461867697526,30725.401961787407,1905.4461867697526,30725.401961787407,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
